age,salary,gender,country,num_dependents,home_ownership,employment,marital_status,credit_card,loan_intent,loan_amt,loan_int_rate,loan_status,loan_percent_income,person_cred_hist_length,person_default_on_file
39,562000,M,USA,10,own,self-employed,divorced,630409413667,personal,79000,2,approved,25,30,True
39,400000,M,USA,7,rent,employed,married,4431695035534583,business,57000,10,approved,8,6,False
39,775000,F,USA,5,rent,unemployed,married,3587028751574357,personal,14000,3,approved,23,18,False
39,243000,M,USA,5,rent,unemployed,widowed,4208687536560,business,24000,3,pending,16,27,False
39,567000,F,USA,6,own,employed,divorced,503860514739,business,97000,2,pending,5,22,False
39,938000,M,USA,5,own,employed,widowed,4462603856189950,business,75000,5,pending,31,38,True
39,821000,M,USA,1,rent,self-employed,widowed,378892132748132,personal,13000,9,rejected,33,13,False
39,875000,M,USA,8,mortgage,self-employed,married,3544430209178371,business,23000,7,rejected,32,5,True
39,536000,F,USA,6,own,employed,single,180084110755770,personal,10000,3,pending,14,29,True
39,793000,F,USA,3,mortgage,self-employed,single,4696892962532,personal,77000,8,rejected,28,1,False
39,949000,M,USA,8,own,employed,divorced,5124850282631124,business,3000,7,approved,41,47,True
39,638000,F,USA,5,rent,employed,single,30300509350771,business,14000,3,pending,33,7,False
39,514000,M,USA,8,mortgage,employed,married,180027890052181,business,32000,8,rejected,45,8,True
39,88000,M,USA,7,mortgage,unemployed,divorced,3504041378677040,personal,43000,8,rejected,36,28,True
39,626000,M,USA,7,mortgage,unemployed,divorced,6598997452162078,business,73000,6,rejected,17,33,True
39,786000,F,USA,3,mortgage,self-employed,divorced,639050509863,personal,60000,6,approved,22,24,False
39,991000,F,USA,3,rent,employed,divorced,349624878342713,business,4000,9,rejected,19,6,False
39,338000,F,USA,10,mortgage,self-employed,married,639052301954,personal,1000,6,rejected,40,44,False
39,961000,M,USA,4,rent,self-employed,single,4270024421520375,personal,22000,4,pending,8,46,False
39,726000,M,USA,10,rent,employed,divorced,4324927674390,business,68000,10,rejected,26,31,True
39,805000,M,USA,4,mortgage,unemployed,single,6573702779891931,personal,41000,5,approved,32,37,False
39,409000,M,USA,10,rent,unemployed,married,2704908941563479,personal,13000,10,pending,42,33,False
39,689000,F,USA,7,mortgage,unemployed,divorced,6588617330033703,business,86000,4,approved,14,2,True
39,328000,F,USA,10,rent,employed,single,4339195600953816,personal,6000,3,pending,8,27,True
39,507000,M,USA,5,rent,employed,divorced,2279548516281415,business,31000,4,rejected,21,1,False
39,19000,F,USA,2,rent,unemployed,divorced,4879478325171278457,business,100000,7,approved,37,1,True
39,663000,F,USA,3,mortgage,unemployed,divorced,4067100620618181,personal,20000,4,approved,43,43,False
39,654000,F,USA,5,rent,self-employed,widowed,378109625379972,business,64000,7,pending,14,15,False
39,688000,M,USA,9,rent,unemployed,divorced,4524448632855599,personal,28000,7,approved,15,26,False
39,124000,M,USA,4,own,employed,widowed,3576216982873580,business,50000,10,approved,2,26,False
39,665000,M,USA,3,mortgage,self-employed,single,6011503143760590,business,85000,6,pending,49,3,False
39,765000,M,USA,5,mortgage,employed,married,213154701980714,personal,97000,2,rejected,48,19,False
39,998000,F,USA,9,rent,self-employed,married,676133006962,personal,100000,9,rejected,47,25,True
39,570000,M,USA,1,rent,employed,single,3511153730278457,personal,61000,7,approved,46,15,False
39,83000,F,USA,4,own,employed,widowed,36526487476592,business,94000,9,approved,43,39,False
39,601000,F,USA,6,own,unemployed,married,4609109141316972,business,70000,9,pending,18,2,False
39,787000,F,USA,10,rent,self-employed,divorced,503827726160,business,85000,9,rejected,48,23,False
39,164000,F,USA,0,rent,employed,single,30396125889705,personal,47000,1,rejected,34,28,True
39,76000,M,USA,6,mortgage,self-employed,widowed,6594887187311419,personal,3000,5,approved,13,44,False
39,187000,F,USA,10,mortgage,unemployed,widowed,3563001785835332,personal,38000,10,rejected,28,36,True
39,611000,M,USA,10,rent,self-employed,widowed,503897601186,business,19000,6,rejected,16,10,True
39,593000,F,USA,9,rent,self-employed,divorced,6011712491271858,personal,47000,5,pending,46,44,True
39,965000,F,USA,3,own,self-employed,widowed,6521583613672619,personal,82000,3,pending,49,23,False
39,488000,M,USA,0,mortgage,self-employed,divorced,502055557644,personal,10000,8,pending,1,16,False
39,94000,M,USA,8,rent,self-employed,widowed,573805660467,business,44000,5,rejected,6,29,False
39,874000,M,USA,9,own,unemployed,divorced,180052420964200,business,52000,7,approved,50,35,False
39,938000,M,USA,6,own,self-employed,married,6011772695727733,personal,20000,3,pending,25,14,False
39,474000,M,USA,8,own,self-employed,single,374766348598768,personal,82000,3,pending,45,19,True
39,282000,F,USA,3,rent,employed,single,180065053492968,business,46000,2,rejected,43,36,False
39,434000,M,USA,6,rent,employed,married,4833426661633,personal,9000,10,approved,18,2,False
39,464000,F,USA,5,rent,self-employed,widowed,4006647395207427291,personal,90000,8,pending,3,20,False
39,590000,M,USA,3,own,employed,widowed,3574769100622059,business,95000,9,pending,22,16,False
39,30000,F,USA,8,rent,self-employed,widowed,2716854162123641,business,59000,3,rejected,17,21,True
39,657000,F,USA,7,own,employed,single,375015997937615,personal,87000,2,pending,44,46,True
39,639000,M,USA,1,own,unemployed,single,4329926693195017381,personal,65000,4,rejected,16,37,False
39,841000,F,USA,9,rent,unemployed,divorced,180046338119840,personal,63000,2,rejected,1,35,False
39,241000,F,USA,3,mortgage,unemployed,single,30315405515947,business,35000,10,approved,43,12,True
39,881000,F,USA,9,own,employed,divorced,4406648934604394059,business,94000,4,approved,11,38,False
39,196000,F,USA,9,rent,self-employed,married,4514960124417367,personal,3000,4,rejected,47,47,False
39,391000,M,USA,5,rent,employed,divorced,4599431671014021,business,89000,1,approved,35,39,True
39,87000,M,USA,4,own,unemployed,single,4738044593563470,business,15000,5,rejected,32,14,False
39,460000,F,USA,10,rent,self-employed,widowed,374060343447050,business,57000,10,rejected,6,42,True
39,41000,F,USA,10,own,employed,widowed,4910875045961,personal,10000,4,rejected,41,41,True
39,606000,M,USA,10,own,employed,divorced,4452908136110494006,business,84000,9,rejected,33,16,False
39,17000,M,USA,6,own,employed,married,4282268616499434,personal,13000,8,rejected,47,48,False
39,537000,F,USA,4,mortgage,self-employed,divorced,6011830920708504,personal,85000,9,pending,10,39,True
39,46000,M,USA,7,mortgage,unemployed,married,38209516832535,business,9000,6,pending,46,42,True
39,789000,M,USA,2,rent,unemployed,married,4593877031099449,personal,34000,6,pending,12,18,False
39,571000,M,USA,5,own,unemployed,married,4426273561987561655,business,5000,1,pending,26,50,True
39,187000,F,USA,6,own,unemployed,widowed,676195516577,personal,18000,10,rejected,49,35,True
39,456000,F,USA,0,rent,self-employed,single,30013136006456,personal,18000,6,approved,21,18,True
39,585000,F,USA,10,own,self-employed,divorced,3549211665223504,personal,67000,9,approved,3,33,True
39,207000,M,USA,8,mortgage,unemployed,married,3500756332419205,personal,73000,1,pending,47,17,True
39,567000,M,USA,0,rent,unemployed,married,3549924852193757,personal,59000,10,approved,12,28,False
39,815000,F,USA,1,mortgage,employed,divorced,676152197601,personal,98000,4,pending,12,13,True
39,675000,M,USA,7,rent,unemployed,divorced,4805597569594777,business,90000,2,pending,37,9,False
39,315000,F,USA,0,own,self-employed,widowed,2267225591024838,business,45000,2,pending,33,35,False
39,385000,F,USA,6,mortgage,self-employed,married,4361394935599,personal,39000,5,rejected,12,40,False
39,812000,M,USA,10,rent,employed,divorced,6011093123482043,personal,9000,9,pending,10,32,True
39,512000,F,USA,2,mortgage,self-employed,widowed,3584566400049399,personal,42000,1,pending,8,36,False
39,901000,M,USA,1,own,self-employed,married,4801567102112399,personal,29000,2,rejected,46,23,False
39,899000,M,USA,0,mortgage,unemployed,divorced,4724461185421984966,business,62000,2,approved,28,26,False
39,479000,F,USA,1,own,self-employed,married,4526824703300,personal,36000,3,approved,48,45,False
39,150000,F,USA,3,rent,employed,married,3587497845920092,personal,53000,9,pending,11,2,True
39,594000,M,USA,3,rent,employed,divorced,4866437263866,personal,16000,7,pending,42,38,True
39,779000,F,USA,5,rent,self-employed,single,30285086460012,business,71000,2,pending,49,26,False
39,902000,F,USA,1,mortgage,unemployed,widowed,6513297920055414,business,18000,7,approved,39,34,False
39,830000,M,USA,7,rent,unemployed,widowed,4549841331962,personal,95000,9,pending,25,19,False
39,982000,M,USA,0,mortgage,employed,single,3596988140265158,business,73000,8,pending,36,45,True
39,447000,F,USA,1,mortgage,employed,widowed,345989399495355,business,69000,5,approved,34,2,True
39,95000,M,USA,0,own,employed,married,2241674875670173,business,59000,9,pending,5,2,False
39,10000,M,USA,5,mortgage,unemployed,widowed,4631144161979450,personal,81000,8,rejected,14,48,True
39,810000,M,USA,7,own,unemployed,single,4629264029972440,business,31000,3,rejected,44,9,False
39,869000,M,USA,6,mortgage,self-employed,married,4777834044322,personal,16000,6,approved,5,32,False
39,477000,M,USA,9,mortgage,employed,divorced,371658967007085,personal,39000,9,approved,32,25,False
39,79000,M,USA,3,rent,employed,divorced,3597572288160923,personal,67000,4,approved,26,41,False
39,394000,M,USA,4,mortgage,unemployed,single,6011379757234614,business,29000,7,approved,36,5,False
39,153000,M,USA,2,own,employed,divorced,2242147608284256,personal,98000,2,pending,25,14,False
39,692000,F,USA,4,mortgage,self-employed,single,30240034194585,business,56000,7,pending,2,35,True
39,328000,M,USA,0,rent,self-employed,divorced,2626577580091467,personal,14000,8,rejected,17,29,False
39,410000,F,USA,10,own,self-employed,married,5528284940182993,business,52000,5,approved,6,36,True
39,445000,M,USA,6,own,self-employed,married,349035270229681,personal,34000,10,approved,15,12,False
39,801000,M,USA,7,mortgage,unemployed,married,4125276727801077633,personal,31000,5,pending,31,17,False
39,128000,M,USA,10,own,unemployed,divorced,3557193411073715,business,65000,4,approved,9,26,False
39,492000,M,USA,5,rent,self-employed,widowed,3598246842084916,business,50000,2,approved,46,15,True
39,186000,M,USA,1,rent,unemployed,married,30459300943414,personal,67000,2,approved,37,34,True
39,229000,F,USA,1,rent,employed,widowed,4571603271062551035,business,47000,9,pending,26,21,False
39,745000,M,USA,5,own,unemployed,divorced,4507849302726658,personal,65000,10,rejected,46,21,False
39,603000,M,USA,6,mortgage,unemployed,widowed,6011926119467496,business,84000,8,approved,7,29,False
39,373000,F,USA,10,rent,unemployed,divorced,3587095523126600,business,7000,4,pending,42,26,True
39,83000,M,USA,5,rent,employed,single,341224356446066,business,75000,7,pending,50,10,True
39,733000,M,USA,8,mortgage,self-employed,divorced,4779167860955192,personal,56000,3,rejected,8,35,False
39,900000,M,USA,4,own,self-employed,divorced,2256659158934208,business,48000,5,approved,34,11,False
39,423000,F,USA,7,rent,unemployed,single,4314903242482360,business,60000,1,pending,47,40,True
39,833000,M,USA,2,mortgage,unemployed,married,571243481264,personal,6000,6,approved,27,41,True
39,745000,F,USA,3,mortgage,unemployed,single,30183018881340,personal,50000,9,rejected,32,28,False
39,156000,F,USA,0,own,employed,married,3572479200747994,business,68000,9,approved,44,42,True
39,674000,F,USA,3,mortgage,employed,single,503887143207,personal,11000,4,approved,16,6,False
39,803000,M,USA,4,own,self-employed,married,6011173548949790,business,95000,6,pending,2,14,True
39,560000,M,USA,3,rent,self-employed,widowed,180035559937089,business,37000,5,approved,26,27,True
39,96000,M,USA,0,rent,employed,married,3558694007095748,personal,30000,1,pending,12,21,True
39,389000,M,USA,1,mortgage,unemployed,divorced,4739472852437335,personal,66000,4,rejected,35,22,True
39,378000,M,USA,7,rent,employed,single,340830686960070,business,45000,10,approved,27,14,False
39,712000,F,USA,9,own,employed,single,371601585488949,business,13000,4,approved,18,24,False
39,421000,M,USA,4,mortgage,self-employed,divorced,3508735673516912,business,22000,7,rejected,34,35,False
39,634000,F,USA,3,own,unemployed,widowed,348470327922452,personal,67000,8,approved,14,32,False
39,997000,F,USA,5,mortgage,self-employed,single,4959246622618801,personal,46000,1,rejected,16,37,True
39,823000,M,USA,1,rent,unemployed,married,2234614005826070,personal,18000,8,approved,47,20,True
39,785000,F,USA,0,rent,unemployed,divorced,675905877253,business,83000,1,pending,46,1,False
39,578000,M,USA,4,own,self-employed,married,346980960900419,business,91000,8,approved,11,20,False
39,660000,M,USA,10,mortgage,unemployed,single,502074040358,business,9000,4,rejected,30,16,True
39,590000,F,USA,5,mortgage,employed,single,4594899271087172,personal,66000,1,pending,40,35,True
39,302000,M,USA,6,rent,self-employed,widowed,3529939443370395,personal,31000,9,rejected,38,11,False
39,733000,M,USA,7,rent,employed,single,180091198432297,personal,23000,4,approved,17,44,True
39,232000,F,USA,7,rent,employed,married,3560468203881516,personal,7000,6,pending,35,49,False
39,480000,F,USA,3,own,employed,single,340731233427920,personal,56000,1,pending,37,46,False
39,336000,M,USA,7,rent,self-employed,married,4203888721475,personal,53000,4,rejected,10,25,True
39,958000,M,USA,2,own,self-employed,married,2500786515083439,personal,58000,5,approved,35,38,True
39,482000,F,USA,5,mortgage,employed,widowed,343797747273750,business,95000,9,pending,3,1,False
39,314000,M,USA,5,mortgage,self-employed,divorced,060446157400,business,10000,9,rejected,47,39,False
39,601000,F,USA,1,rent,self-employed,divorced,2235633428636097,personal,11000,2,approved,49,2,True
39,894000,M,USA,0,mortgage,self-employed,single,4331137450297,business,92000,6,pending,11,34,False
39,201000,F,USA,10,own,unemployed,married,2699229366664040,personal,56000,9,pending,5,37,True
39,314000,F,USA,5,mortgage,employed,widowed,4220927469634612,business,48000,6,approved,45,17,False
39,260000,M,USA,9,own,unemployed,married,4106975414297737,personal,64000,5,rejected,9,14,False
39,958000,F,USA,3,mortgage,employed,single,6011424678919891,business,97000,9,approved,36,8,True
39,590000,F,USA,4,own,self-employed,single,4822664994921006,business,83000,6,approved,6,26,True
39,155000,F,USA,4,mortgage,unemployed,divorced,213144041824243,business,74000,10,pending,27,15,False
39,523000,F,USA,10,own,self-employed,widowed,4368166958459130916,personal,69000,1,pending,21,21,False
39,878000,F,USA,1,mortgage,employed,single,2254291885160246,personal,45000,6,pending,46,5,True
39,887000,M,USA,1,own,employed,widowed,213101415782167,personal,12000,2,approved,32,4,False
39,948000,F,USA,10,own,self-employed,divorced,3590441174654059,personal,18000,7,approved,39,22,False
39,952000,F,USA,5,rent,unemployed,widowed,2259410926215315,business,94000,3,pending,41,5,True
39,151000,F,USA,1,own,employed,divorced,4666058814582040,personal,80000,2,approved,7,49,False
39,713000,M,USA,2,mortgage,unemployed,widowed,675949770571,business,78000,3,rejected,47,38,True
39,208000,M,USA,1,mortgage,self-employed,single,4320494366113,personal,75000,2,rejected,10,50,True
39,900000,M,USA,7,mortgage,self-employed,single,4306789983186074,personal,1000,8,pending,8,11,False
39,276000,M,USA,2,rent,unemployed,divorced,3586140860627314,personal,90000,4,approved,42,7,False
39,386000,F,USA,0,mortgage,self-employed,single,213132641903178,business,72000,5,rejected,48,36,False
39,712000,M,USA,8,mortgage,employed,divorced,4236053085146337,business,62000,2,approved,43,8,False
39,54000,F,USA,8,rent,employed,widowed,4414930251680,business,94000,1,pending,9,9,False
39,818000,M,USA,6,rent,employed,married,2665646655261610,personal,96000,10,approved,2,34,True
39,439000,F,USA,4,own,self-employed,single,4261424304065,personal,28000,5,approved,5,48,False
39,931000,F,USA,4,own,self-employed,married,4873856291593953,personal,65000,4,rejected,28,26,True
39,964000,F,USA,4,mortgage,employed,widowed,4737784394973458,personal,73000,6,rejected,30,3,True
39,390000,M,USA,3,own,unemployed,widowed,30072432909193,personal,86000,1,rejected,49,38,False
39,433000,F,USA,0,mortgage,employed,single,2262854243604963,personal,100000,7,rejected,45,24,True
39,778000,M,USA,9,rent,self-employed,widowed,4579231603787,business,54000,1,approved,6,8,True
39,272000,M,USA,10,own,self-employed,divorced,2255706521277053,business,27000,8,rejected,29,34,True
39,243000,M,USA,4,rent,self-employed,divorced,4555398579606,business,38000,10,approved,27,11,True
39,612000,M,USA,1,rent,employed,single,4330719144899414,personal,78000,6,approved,7,19,True
39,694000,M,USA,4,own,self-employed,divorced,503871360213,business,34000,8,approved,42,43,True
39,747000,M,USA,0,own,unemployed,divorced,6011900113999937,personal,79000,4,pending,36,50,False
39,865000,M,USA,7,own,self-employed,married,30052100643373,personal,94000,6,pending,44,30,True
39,58000,M,USA,1,mortgage,unemployed,widowed,3549461521751798,personal,77000,7,approved,13,26,False
39,12000,F,USA,1,mortgage,employed,divorced,213188784598993,business,5000,1,approved,15,46,True
39,201000,F,USA,9,own,self-employed,divorced,180085927970494,personal,22000,4,rejected,13,30,True
39,429000,F,USA,0,rent,self-employed,married,213107328690181,personal,19000,1,approved,23,29,True
39,863000,F,USA,6,own,self-employed,divorced,676394064676,personal,3000,2,approved,21,43,False
39,130000,M,USA,2,own,employed,divorced,3576182725523447,personal,28000,3,rejected,48,3,True
39,442000,M,USA,1,rent,self-employed,married,501811801916,personal,78000,8,pending,18,12,False
39,824000,F,USA,2,own,employed,divorced,3517604184079670,business,69000,9,rejected,41,6,True
39,108000,F,USA,5,own,employed,divorced,30065460325217,personal,69000,8,approved,17,4,False
39,860000,F,USA,6,own,self-employed,married,4711034913900305,business,37000,1,approved,16,13,False
39,423000,M,USA,0,rent,self-employed,divorced,341098056322391,business,77000,10,approved,30,32,False
39,932000,F,USA,9,own,employed,widowed,3575012981946316,business,12000,10,approved,32,22,False
39,488000,M,USA,3,own,unemployed,single,3502549128423020,personal,62000,8,pending,4,21,True
39,575000,F,USA,9,rent,unemployed,single,3548394848477196,personal,24000,5,rejected,46,43,True
40,95000,F,USA,3,rent,unemployed,single,213120132997809,business,15000,8,rejected,16,8,False
40,606000,F,USA,0,mortgage,employed,widowed,6011108376837790,personal,51000,6,pending,44,40,True
40,142000,F,USA,5,mortgage,unemployed,married,3564541961203457,personal,31000,7,pending,14,37,False
40,206000,F,USA,9,rent,unemployed,married,4837560803919,personal,84000,2,approved,12,30,False
40,800000,F,USA,3,mortgage,self-employed,widowed,4689204965541046,personal,97000,7,approved,49,26,True
40,644000,M,USA,6,rent,self-employed,single,3524207942354277,business,52000,4,approved,13,12,True
40,465000,F,USA,10,mortgage,employed,single,4965845040469605989,business,88000,10,pending,33,2,False
40,878000,F,USA,7,own,employed,widowed,3511075584056285,personal,68000,6,rejected,19,35,False
40,529000,M,USA,4,rent,unemployed,married,38346460340386,business,64000,10,pending,4,32,False
40,192000,F,USA,6,mortgage,self-employed,divorced,3579438776017292,business,35000,10,approved,39,18,False
40,280000,M,USA,5,own,employed,married,3507044580203453,personal,31000,10,approved,35,35,False
40,904000,F,USA,5,rent,self-employed,divorced,6011550279527574,business,67000,2,approved,1,8,True
40,434000,F,USA,10,rent,unemployed,single,30518197032837,personal,94000,4,pending,12,42,True
40,164000,M,USA,1,mortgage,employed,widowed,5283552272470482,personal,56000,10,approved,42,42,False
40,823000,F,USA,1,mortgage,unemployed,divorced,180021254231440,personal,23000,7,pending,18,25,False
40,470000,F,USA,4,own,self-employed,widowed,2246771651343804,personal,4000,3,approved,7,20,True
40,937000,F,USA,10,mortgage,employed,married,3570184959546066,personal,52000,8,pending,27,12,False
40,371000,M,USA,7,mortgage,unemployed,single,4829646626595988643,business,23000,1,pending,9,7,False
40,282000,F,USA,10,rent,unemployed,widowed,2263501069126287,personal,14000,1,pending,20,21,False
40,654000,F,USA,2,own,unemployed,married,2328739484952704,business,83000,9,rejected,46,47,True
40,786000,F,USA,7,mortgage,self-employed,married,4920519983685072,personal,66000,8,approved,11,45,True
40,36000,M,USA,1,own,self-employed,divorced,4556984863292318852,business,69000,7,rejected,32,37,False
40,869000,F,USA,3,rent,employed,married,4570022184459,personal,67000,7,approved,25,19,True
40,865000,M,USA,3,mortgage,employed,divorced,4057078717403664180,business,83000,6,pending,7,36,False
40,39000,M,USA,3,mortgage,employed,widowed,379154035251972,personal,45000,4,approved,13,42,True
40,962000,F,USA,4,rent,self-employed,married,371196680541346,business,13000,9,approved,28,30,False
40,921000,F,USA,5,mortgage,self-employed,single,4964875555555250,business,15000,1,pending,25,20,False
40,442000,F,USA,7,rent,unemployed,divorced,2280610751764807,personal,72000,9,pending,6,5,True
40,414000,M,USA,10,mortgage,employed,widowed,4470062406971,personal,96000,2,pending,27,14,True
40,844000,F,USA,8,own,unemployed,divorced,30579984386422,personal,19000,3,pending,14,2,False
40,230000,F,USA,6,mortgage,unemployed,divorced,6525994198713940,business,77000,8,rejected,24,29,False
40,84000,F,USA,3,rent,employed,married,502051654759,personal,9000,3,rejected,2,43,True
40,778000,F,USA,3,rent,employed,widowed,4424474715006901,personal,63000,8,pending,8,7,False
40,943000,F,USA,7,mortgage,employed,divorced,6585320262703079,personal,44000,5,approved,7,32,True
40,988000,F,USA,9,own,unemployed,widowed,4027424014709292,business,16000,7,pending,37,37,False
40,575000,F,USA,6,own,self-employed,divorced,4146715721376,business,45000,8,pending,3,16,False
40,958000,M,USA,7,own,unemployed,divorced,4475425192013248,personal,2000,9,approved,24,49,True
40,854000,M,USA,8,own,self-employed,married,372921036646310,business,43000,7,approved,5,21,False
40,847000,M,USA,5,rent,self-employed,divorced,30454235939140,business,46000,10,approved,42,47,False
40,975000,F,USA,6,own,self-employed,married,4325694096162,personal,20000,1,rejected,40,42,False
40,135000,M,USA,7,mortgage,self-employed,married,4662227292805,personal,69000,10,approved,30,49,False
40,917000,M,USA,0,rent,employed,single,213115945416435,personal,7000,1,rejected,26,11,False
40,967000,F,USA,4,rent,employed,married,3582158103058802,business,55000,3,rejected,12,2,False
40,277000,F,USA,10,own,unemployed,married,4864928902777415,business,42000,4,approved,23,10,True
40,532000,F,USA,4,own,employed,widowed,3568105740955765,business,51000,7,approved,22,43,True
40,850000,F,USA,10,mortgage,unemployed,single,180094611355921,personal,80000,1,rejected,16,50,False
40,579000,M,USA,2,own,self-employed,married,4550057432442804438,personal,42000,10,rejected,17,42,False
40,760000,M,USA,1,mortgage,self-employed,divorced,4568462911468922,personal,45000,5,approved,41,42,True
40,805000,M,USA,2,rent,employed,widowed,503870696815,business,33000,8,pending,49,35,True
40,177000,F,USA,2,own,self-employed,single,180015619638034,personal,7000,2,approved,24,28,False
40,532000,F,USA,4,rent,self-employed,widowed,578694010427,personal,86000,3,rejected,36,43,False
40,138000,F,USA,7,mortgage,employed,divorced,4964409941820913155,personal,73000,10,rejected,33,20,False
40,969000,F,USA,10,own,unemployed,married,4794143627398035,business,99000,7,approved,16,40,True
40,187000,F,USA,6,rent,employed,single,213172385867957,business,21000,4,rejected,8,29,False
40,166000,F,USA,10,own,self-employed,single,4817647016271,business,20000,9,rejected,40,2,False
40,297000,F,USA,1,rent,self-employed,single,30345403721429,personal,1000,10,pending,5,47,False
40,70000,M,USA,2,rent,unemployed,married,4791049273212771,business,71000,5,approved,34,2,True
40,59000,M,USA,6,rent,employed,single,6517862464489356,business,57000,2,approved,1,27,False
40,606000,F,USA,2,own,unemployed,married,4612741381002576,business,54000,10,pending,21,48,True
40,151000,M,USA,7,mortgage,self-employed,widowed,4750541203861916,business,42000,7,approved,21,32,True
40,30000,M,USA,5,own,self-employed,married,30333897930177,business,62000,7,rejected,50,24,True
40,213000,M,USA,1,own,self-employed,divorced,3561002588385733,personal,45000,6,approved,36,40,True
40,393000,M,USA,1,own,employed,married,30479319044194,personal,69000,10,pending,3,15,False
40,140000,M,USA,6,own,employed,widowed,6595789870198914,business,31000,4,pending,48,4,False
40,171000,M,USA,1,rent,self-employed,single,4267668912343377,business,22000,10,rejected,9,17,False
40,82000,F,USA,3,own,employed,married,6011697007466086,business,13000,9,approved,10,48,False
40,196000,F,USA,3,mortgage,self-employed,single,4529714981162118,personal,82000,9,rejected,44,41,True
40,876000,F,USA,7,own,unemployed,single,6011104293901454,personal,94000,4,rejected,43,23,False
40,544000,M,USA,1,rent,self-employed,single,4965231190592440,personal,47000,6,approved,9,21,True
40,961000,M,USA,4,mortgage,employed,married,180090363730618,business,20000,8,rejected,6,17,True
40,666000,F,USA,9,rent,unemployed,divorced,30384304575741,business,39000,8,approved,4,50,True
40,592000,M,USA,1,mortgage,unemployed,married,4367041298036784,personal,71000,4,rejected,2,24,False
40,523000,F,USA,10,rent,self-employed,single,4087240627291133802,business,28000,6,approved,24,15,False
40,437000,F,USA,8,own,self-employed,widowed,30248727933953,personal,3000,2,pending,18,42,False
40,929000,F,USA,0,rent,self-employed,widowed,180013147111491,business,59000,4,pending,29,14,True
40,357000,F,USA,2,own,self-employed,divorced,5190321387649105,personal,25000,8,pending,32,33,False
40,622000,M,USA,5,mortgage,unemployed,married,3545165036098322,personal,60000,3,pending,15,14,False
40,406000,F,USA,6,own,unemployed,married,36931183718661,personal,64000,9,rejected,18,10,True
40,475000,F,USA,10,rent,self-employed,divorced,4000169731686312,business,39000,7,rejected,18,24,False
40,288000,F,USA,7,own,self-employed,divorced,2700333313528618,personal,87000,2,rejected,7,34,False
40,653000,M,USA,10,mortgage,unemployed,single,4285388505235801,personal,14000,6,approved,12,12,True
40,231000,M,USA,3,own,unemployed,divorced,4918196827546,business,67000,6,pending,13,20,False
40,304000,M,USA,10,mortgage,employed,divorced,676161809162,personal,35000,8,approved,37,44,True
40,399000,M,USA,1,mortgage,employed,divorced,4418781809002796,personal,83000,6,rejected,41,33,True
40,582000,F,USA,6,rent,self-employed,divorced,213115659669666,business,56000,3,approved,21,25,True
40,882000,M,USA,8,rent,self-employed,single,180006260041743,personal,12000,2,pending,45,49,False
40,124000,M,USA,8,own,employed,divorced,4216361093202747628,business,23000,6,rejected,10,21,True
40,54000,F,USA,3,own,self-employed,single,36094930204905,personal,5000,1,pending,21,20,False
40,722000,F,USA,10,own,self-employed,single,4181058341361710331,personal,15000,5,rejected,3,21,False
40,826000,F,USA,6,own,unemployed,widowed,6011707963641307,personal,6000,2,pending,26,41,False
40,31000,F,USA,0,mortgage,unemployed,married,3587737866877089,personal,81000,8,rejected,50,24,False
40,847000,F,USA,0,own,self-employed,married,30321536461688,business,45000,3,pending,19,38,True
40,595000,M,USA,1,own,self-employed,divorced,4595654803100,business,12000,6,rejected,11,30,False
40,589000,M,USA,8,own,self-employed,single,502075562772,personal,62000,1,approved,22,30,False
40,29000,F,USA,6,rent,unemployed,widowed,30032496901064,personal,85000,4,pending,21,45,False
40,994000,F,USA,3,rent,self-employed,single,379466952762355,personal,21000,7,pending,47,47,False
40,262000,F,USA,10,rent,self-employed,widowed,4197378847921959,business,15000,6,approved,23,3,True
40,791000,F,USA,0,rent,unemployed,single,180060173942257,business,89000,4,approved,38,3,True
40,655000,F,USA,9,own,unemployed,widowed,2258415518216788,business,53000,7,approved,3,40,True
40,690000,M,USA,5,rent,unemployed,single,4927073873139967,business,92000,7,pending,44,17,True
40,219000,F,USA,0,rent,self-employed,single,30325053213117,personal,38000,3,approved,20,39,True
40,559000,F,USA,0,mortgage,employed,married,348386734684370,personal,48000,2,pending,23,11,True
40,811000,F,USA,5,own,unemployed,single,4821015512055502563,personal,57000,9,pending,33,24,False
40,998000,M,USA,1,mortgage,self-employed,divorced,4250471606507830,business,41000,6,pending,20,42,True
40,348000,F,USA,10,mortgage,unemployed,single,675923093859,personal,33000,9,approved,17,14,False
40,185000,M,USA,0,mortgage,self-employed,single,563960984661,personal,97000,7,rejected,35,6,False
40,736000,M,USA,0,rent,unemployed,single,5108841992545878,personal,39000,10,approved,31,18,False
40,880000,F,USA,10,rent,unemployed,married,377392151523251,business,94000,1,rejected,1,44,False
40,171000,M,USA,8,rent,unemployed,divorced,30455296229149,personal,38000,4,approved,23,23,True
40,833000,M,USA,4,rent,unemployed,married,6011623320664470,personal,77000,9,pending,45,25,True
40,100000,F,USA,7,own,employed,divorced,4934623536323536942,business,67000,4,rejected,7,49,True
40,155000,M,USA,10,own,self-employed,single,4262484280981912,personal,26000,4,pending,42,21,False
40,312000,M,USA,0,mortgage,unemployed,divorced,6535502793144094,business,42000,9,pending,29,10,False
40,362000,F,USA,3,mortgage,employed,married,4485142343536369,personal,82000,9,pending,32,20,True
