age,salary,gender,country,num_dependents,home_ownership,employment,marital_status,credit_card,loan_intent,loan_amt,loan_int_rate,loan_status,loan_percent_income,person_cred_hist_length,person_default_on_file
36,246000,M,USA,7,own,employed,widowed,6011381979897285,business,69000,3,pending,47,17,True
36,611000,M,USA,3,mortgage,employed,divorced,6011669233696869,business,59000,2,pending,34,25,True
36,756000,M,USA,5,rent,employed,married,30119454274079,business,64000,2,pending,14,39,True
36,456000,F,USA,10,own,employed,widowed,060495140372,business,97000,5,rejected,16,19,True
36,793000,M,USA,9,mortgage,employed,single,3575469616570830,personal,67000,4,approved,40,2,False
36,41000,M,USA,1,own,employed,married,372923977104010,business,50000,10,rejected,48,29,True
36,337000,F,USA,7,rent,employed,married,30177190201657,business,81000,1,pending,19,26,False
36,389000,F,USA,3,rent,employed,divorced,3594634727500581,business,84000,7,pending,25,4,False
36,929000,F,USA,0,mortgage,employed,married,4771450781835535826,personal,91000,1,rejected,45,2,False
36,961000,F,USA,7,mortgage,employed,divorced,30338383355128,personal,86000,4,rejected,20,15,False
36,423000,F,USA,3,rent,employed,married,213124179712287,business,91000,5,pending,37,14,True
36,119000,M,USA,6,rent,employed,single,4199435724410,business,7000,5,rejected,14,2,False
36,810000,M,USA,4,own,employed,widowed,4085648073890792734,business,36000,4,rejected,20,5,False
36,305000,M,USA,2,mortgage,employed,widowed,4878640714270,personal,13000,10,pending,15,8,True
36,240000,M,USA,2,rent,employed,married,4459602761753517,business,31000,6,approved,19,36,False
36,563000,M,USA,6,own,employed,single,4898570914518,business,59000,7,rejected,48,10,True
36,506000,M,USA,5,own,employed,widowed,676397435444,personal,98000,2,pending,48,18,False
36,508000,F,USA,2,own,employed,single,4206488665446796,business,9000,9,approved,7,33,True
36,903000,F,USA,1,rent,employed,single,180023705059602,business,12000,10,approved,23,29,True
36,516000,M,USA,3,rent,employed,single,3569561107869370,business,23000,8,rejected,29,10,False
36,868000,M,USA,4,own,employed,married,4564798548268790354,personal,49000,10,rejected,39,42,True
36,224000,F,USA,7,mortgage,employed,single,30344983761780,business,10000,10,pending,32,24,True
36,359000,F,USA,5,rent,employed,divorced,4401594253757271,business,61000,10,rejected,30,2,True
36,736000,M,USA,7,own,employed,single,2272570009260661,business,73000,2,rejected,46,27,True
36,462000,F,USA,4,mortgage,employed,married,375627398283264,business,14000,3,pending,39,36,False
36,163000,F,USA,10,own,employed,single,4914388123832169015,personal,38000,1,pending,34,45,False
36,25000,M,USA,6,mortgage,employed,single,3511580787262655,personal,50000,4,pending,22,35,False
36,978000,M,USA,10,mortgage,employed,widowed,30403953916376,personal,25000,6,pending,10,21,False
36,885000,F,USA,10,own,employed,single,6011183615052048,personal,6000,2,approved,1,10,False
36,364000,M,USA,6,rent,employed,divorced,4117954174705723,personal,34000,7,pending,34,31,False
36,869000,M,USA,1,own,employed,single,4454584361389949,business,42000,4,pending,20,28,False
36,944000,M,USA,3,own,employed,divorced,6011444698896663,business,30000,3,approved,43,31,False
36,682000,M,USA,10,own,employed,divorced,3583359520279562,business,82000,1,rejected,34,50,False
36,537000,F,USA,9,mortgage,employed,married,4116766231070698,personal,9000,2,approved,16,16,True
36,303000,M,USA,8,own,employed,married,378285381882233,business,9000,6,approved,37,14,False
36,622000,F,USA,10,mortgage,employed,widowed,30352048155526,business,98000,8,approved,14,42,False
36,197000,M,USA,5,own,employed,single,377565199524916,personal,29000,7,pending,17,13,True
36,441000,F,USA,6,mortgage,employed,married,4348020129964087,personal,1000,7,pending,44,41,False
36,250000,M,USA,7,mortgage,employed,divorced,213183040720424,personal,79000,8,pending,7,46,True
36,654000,F,USA,6,own,employed,divorced,213156266621526,business,99000,5,pending,5,34,True
36,448000,M,USA,1,rent,employed,single,6507175943088398,business,17000,9,rejected,1,4,True
36,821000,M,USA,5,rent,employed,divorced,4676611305881020,business,12000,8,pending,1,13,True
36,689000,M,USA,8,mortgage,employed,married,4910090409463,business,13000,4,rejected,43,46,False
36,617000,F,USA,8,mortgage,employed,divorced,6511473231285857,business,71000,5,rejected,21,36,True
36,130000,M,USA,2,mortgage,employed,widowed,3524308908376674,personal,68000,1,approved,9,2,True
36,993000,M,USA,3,own,employed,married,349066779628271,personal,44000,1,pending,38,38,False
36,550000,F,USA,8,own,employed,widowed,4643010377196318706,business,56000,1,approved,8,22,True
36,224000,M,USA,3,rent,employed,divorced,6504384358644132,business,10000,5,approved,5,35,True
36,280000,F,USA,1,rent,employed,single,346472578690723,business,42000,6,pending,30,43,False
36,735000,F,USA,5,own,employed,married,3593939749999112,business,23000,6,rejected,39,43,True
36,838000,F,USA,9,rent,employed,widowed,4063208197297,business,28000,4,rejected,6,1,True
36,390000,F,USA,1,mortgage,employed,married,4284405881044713,personal,55000,2,pending,40,3,False
36,408000,F,USA,2,mortgage,employed,single,4772307700920086415,business,14000,10,approved,47,35,False
36,236000,M,USA,5,rent,employed,widowed,4656320387825736795,business,41000,2,pending,26,49,True
37,651000,M,USA,0,mortgage,employed,married,30591162672820,business,41000,4,approved,14,23,True
37,782000,M,USA,7,own,employed,divorced,4819254978975007,business,32000,8,pending,7,5,False
37,261000,M,USA,6,own,employed,divorced,3511865546179732,personal,7000,1,pending,6,17,False
37,66000,M,USA,1,rent,employed,single,5276012303155775,business,9000,10,approved,4,4,True
37,703000,M,USA,3,own,employed,married,676390084272,business,93000,7,rejected,6,14,True
37,760000,F,USA,8,own,employed,widowed,348491002503367,business,52000,1,approved,34,43,False
37,566000,F,USA,6,mortgage,employed,single,180060177858830,personal,16000,7,pending,7,19,False
37,313000,F,USA,10,rent,employed,married,3508313300021589,personal,12000,8,approved,29,33,True
37,684000,M,USA,3,mortgage,employed,married,4265931873645,personal,47000,1,approved,25,48,False
37,680000,M,USA,4,own,employed,married,6590006318788981,personal,34000,2,pending,50,8,False
37,968000,F,USA,2,mortgage,employed,single,4378549466467380,business,98000,2,approved,23,50,True
37,477000,F,USA,6,own,employed,married,5415821654788154,personal,11000,8,pending,8,15,True
37,331000,M,USA,4,mortgage,employed,widowed,4383778019759698034,business,54000,6,pending,21,30,False
37,478000,F,USA,3,mortgage,employed,widowed,676299470705,business,85000,1,pending,40,29,False
37,960000,F,USA,10,mortgage,employed,single,6513284100125985,business,94000,4,pending,46,48,True
37,307000,F,USA,9,rent,employed,divorced,4495542872286465526,business,36000,8,approved,19,49,True
37,905000,F,USA,4,mortgage,employed,single,4918379652439846080,business,66000,3,approved,10,37,True
37,998000,F,USA,9,rent,employed,married,5287807218497866,personal,1000,1,rejected,14,15,True
37,198000,M,USA,9,mortgage,employed,widowed,6579695970641374,personal,80000,5,rejected,32,47,False
37,507000,M,USA,8,own,employed,single,213143029397008,business,31000,4,approved,43,41,False
37,684000,M,USA,9,rent,employed,divorced,676151194054,personal,79000,2,approved,31,43,False
37,616000,F,USA,10,rent,employed,married,3561883877316137,personal,87000,7,rejected,14,7,False
37,618000,F,USA,1,own,employed,single,4909145353326728,business,78000,6,pending,12,21,False
37,558000,F,USA,3,own,employed,single,4654816220288658,personal,26000,9,approved,11,50,True
37,688000,M,USA,6,rent,employed,married,4615672931665,personal,71000,9,rejected,47,34,True
37,733000,F,USA,7,rent,employed,widowed,4932302710464913,personal,76000,4,rejected,31,13,False
37,471000,M,USA,2,mortgage,employed,married,4765343923763,personal,96000,1,approved,1,21,False
37,371000,M,USA,9,rent,employed,married,180091199674699,business,100000,6,approved,1,33,True
37,386000,M,USA,2,own,employed,widowed,6554710459085701,business,71000,2,pending,39,14,False
37,876000,F,USA,8,own,employed,married,180009451697919,personal,55000,10,rejected,6,36,False
37,867000,M,USA,4,own,employed,single,4102351267198006,personal,94000,9,pending,23,40,False
37,982000,M,USA,4,rent,employed,divorced,2252623539646422,business,89000,9,rejected,50,22,False
37,738000,F,USA,7,mortgage,employed,widowed,4258556365261736,personal,54000,10,pending,46,45,False
37,963000,F,USA,2,own,employed,widowed,213139338917114,personal,38000,1,approved,16,38,False
37,567000,F,USA,7,own,employed,widowed,4455864092547105720,personal,57000,3,approved,31,31,False
37,640000,M,USA,7,own,employed,widowed,4077633063635,personal,73000,6,approved,45,47,False
37,107000,F,USA,5,mortgage,employed,divorced,370837112173106,personal,25000,3,pending,20,2,False
37,444000,M,USA,9,mortgage,employed,divorced,4154140407264,personal,71000,3,approved,2,40,False
37,589000,F,USA,8,own,employed,married,6525542685417630,personal,28000,1,rejected,34,12,False
37,811000,M,USA,2,own,employed,widowed,4913904700346654,personal,51000,10,rejected,22,24,True
37,894000,F,USA,10,own,employed,single,6581378152459560,business,3000,1,rejected,26,27,True
37,70000,M,USA,4,own,employed,divorced,379396010720832,business,91000,5,pending,30,31,True
37,561000,F,USA,3,own,employed,divorced,36906526237512,business,7000,10,rejected,44,50,False
37,315000,F,USA,2,own,employed,married,3546722583702042,business,48000,5,pending,12,42,True
37,404000,F,USA,3,own,employed,married,6588036704565028,business,10000,2,rejected,3,39,True
37,161000,M,USA,6,rent,employed,single,2720742008882690,business,23000,3,pending,33,1,False
37,301000,F,USA,4,rent,employed,divorced,2235483233178780,personal,21000,1,rejected,49,21,True
37,347000,M,USA,5,mortgage,employed,divorced,213177839240354,personal,18000,4,approved,3,24,True
37,964000,F,USA,3,mortgage,employed,single,342960833348198,business,93000,7,approved,27,29,False
37,43000,M,USA,1,own,employed,widowed,3513599484540997,personal,93000,9,pending,39,24,False
37,472000,M,USA,2,mortgage,employed,widowed,348302749548831,business,24000,2,rejected,5,11,False
37,651000,F,USA,4,rent,employed,single,586164233429,business,11000,10,approved,21,21,True
37,284000,F,USA,1,rent,employed,single,4496384614357189851,personal,14000,2,pending,16,14,False
37,766000,F,USA,9,own,employed,widowed,6527894045508600,personal,70000,5,pending,50,35,False
37,337000,M,USA,8,own,employed,married,676142704672,personal,95000,3,pending,3,34,False
37,591000,F,USA,10,rent,employed,single,213161192203449,business,68000,5,approved,39,22,False
37,864000,F,USA,8,own,employed,widowed,3585195492600866,personal,25000,1,rejected,5,44,False
37,334000,M,USA,6,mortgage,employed,married,3503850595272463,business,3000,1,approved,32,2,True
37,921000,F,USA,4,own,employed,married,371705930845370,business,48000,10,approved,50,27,False
37,348000,F,USA,2,own,employed,single,4905098908379029,business,89000,2,rejected,27,11,True
37,437000,M,USA,5,own,employed,widowed,4970750908046129,personal,42000,10,pending,12,9,True
37,303000,F,USA,0,mortgage,employed,single,378510796612077,personal,44000,7,approved,28,5,False
37,844000,F,USA,4,rent,employed,widowed,4777519057854,business,17000,5,rejected,8,17,False
37,146000,F,USA,10,mortgage,employed,widowed,180078968638260,personal,23000,6,rejected,19,10,False
37,615000,F,USA,8,mortgage,employed,widowed,4449158063045,personal,90000,9,rejected,4,49,True
38,651000,F,USA,3,mortgage,employed,widowed,4236264227877198,business,94000,3,rejected,9,17,False
38,658000,F,USA,3,rent,employed,divorced,375123972313917,personal,52000,10,approved,22,24,False
38,382000,F,USA,0,own,employed,single,2717162084856796,personal,1000,2,pending,25,22,True
38,998000,F,USA,10,mortgage,employed,single,3531985309216954,personal,79000,7,pending,36,3,False
38,938000,M,USA,6,mortgage,employed,married,3507483729738989,personal,10000,1,approved,10,48,True
38,480000,M,USA,8,mortgage,employed,widowed,4248841833701304,business,24000,2,pending,2,7,True
38,759000,M,USA,7,own,employed,divorced,4048878739056427,personal,20000,10,rejected,42,16,False
38,626000,M,USA,9,rent,employed,widowed,4260082385903,business,76000,10,approved,38,46,False
38,87000,M,USA,0,rent,employed,married,630408296139,business,82000,9,rejected,22,23,True
38,608000,F,USA,0,mortgage,employed,married,630449331184,business,95000,7,pending,12,45,False
38,925000,M,USA,4,rent,employed,married,6535467407021924,personal,83000,7,pending,15,50,False
38,553000,M,USA,0,rent,employed,single,4611735469754380,personal,62000,7,pending,45,43,True
38,939000,F,USA,2,rent,employed,single,4310716779302833,business,31000,4,approved,50,46,True
38,620000,F,USA,4,own,employed,single,4392920429645036,business,58000,5,approved,11,23,False
38,66000,F,USA,2,rent,employed,divorced,6011105820358001,personal,31000,8,pending,7,26,True
38,612000,F,USA,5,own,employed,widowed,30510044587477,business,77000,7,rejected,25,29,True
38,694000,F,USA,0,rent,employed,single,3559901847623780,business,97000,8,approved,41,40,True
38,757000,F,USA,7,own,employed,married,4375933050629,business,52000,1,pending,48,16,False
38,422000,M,USA,9,rent,employed,widowed,565339272868,personal,99000,8,pending,19,2,True
38,571000,F,USA,0,mortgage,employed,single,3525607987806322,personal,18000,9,approved,45,38,True
38,983000,F,USA,9,rent,employed,married,630492908581,business,17000,4,approved,44,32,False
38,673000,F,USA,4,own,employed,married,213182800162975,personal,10000,5,approved,26,7,True
38,471000,M,USA,1,mortgage,employed,widowed,3585737883740635,personal,2000,7,pending,46,36,True
38,596000,M,USA,4,mortgage,employed,divorced,3507168815161176,business,29000,7,approved,27,23,False
38,102000,F,USA,9,own,employed,divorced,213166090714066,personal,84000,8,approved,38,29,True
38,959000,F,USA,5,rent,employed,single,4491400954123840,business,51000,7,rejected,28,44,True
38,936000,F,USA,5,rent,employed,single,4488319890786919749,business,84000,4,pending,14,24,False
38,565000,F,USA,9,mortgage,employed,single,3520689385616847,personal,85000,9,pending,41,50,False
38,493000,M,USA,8,mortgage,employed,widowed,6011724696714459,business,63000,3,rejected,38,44,False
38,892000,M,USA,6,own,employed,married,4113588699589234588,personal,82000,8,pending,7,38,False
38,597000,F,USA,8,rent,employed,widowed,5196461815674590,business,12000,8,rejected,47,19,False
38,339000,F,USA,6,own,employed,widowed,3563324434754666,business,36000,2,pending,30,6,False
38,523000,M,USA,7,mortgage,employed,married,561087237567,personal,96000,9,rejected,13,22,True
38,612000,M,USA,2,mortgage,employed,married,30079134704418,personal,88000,5,rejected,2,26,True
38,242000,M,USA,5,own,employed,married,2266336938720615,business,41000,7,pending,2,46,False
38,390000,M,USA,2,own,employed,single,2701177978355752,business,38000,7,approved,48,26,True
38,570000,M,USA,1,own,employed,single,3577536094990892,personal,100000,2,rejected,26,39,False
38,273000,M,USA,4,mortgage,employed,single,6592952937944638,business,52000,1,pending,18,48,True
38,610000,F,USA,6,mortgage,employed,single,6011552418694190,business,83000,9,approved,20,42,False
38,570000,F,USA,3,mortgage,employed,single,3502531915423181,business,19000,6,approved,42,30,False
38,291000,M,USA,9,own,employed,divorced,4627085360383158,business,4000,10,rejected,10,15,True
38,164000,F,USA,10,own,employed,divorced,36495822842035,personal,56000,10,approved,27,19,True
38,233000,F,USA,4,mortgage,employed,single,4541925962626936696,business,98000,5,approved,4,31,True
38,815000,F,USA,1,rent,employed,married,4567416779433080,personal,35000,6,rejected,4,1,False
38,343000,F,USA,3,mortgage,employed,widowed,4991876098787638916,business,31000,9,approved,48,24,True
38,76000,M,USA,10,own,employed,single,4101588198461935,business,6000,8,rejected,18,23,False
38,85000,M,USA,8,own,employed,married,6011728200427342,personal,43000,8,approved,2,45,True
38,859000,M,USA,9,rent,employed,married,4166052653635873,personal,95000,1,pending,8,28,False
38,839000,F,USA,4,mortgage,employed,divorced,2591084376605874,personal,37000,1,approved,31,12,False
38,818000,F,USA,9,rent,employed,single,4283315416632562,personal,88000,7,rejected,14,3,False
38,943000,M,USA,1,own,employed,divorced,3558662522135372,business,14000,6,pending,27,10,True
38,665000,F,USA,5,own,employed,single,180076045110998,personal,24000,3,rejected,50,31,False
38,362000,F,USA,3,mortgage,employed,widowed,060482452731,business,81000,7,approved,37,26,True
38,281000,M,USA,1,rent,employed,married,30191433845360,business,33000,6,approved,34,23,True
38,979000,F,USA,3,mortgage,employed,divorced,3522752032232760,personal,62000,8,rejected,25,21,True
38,234000,F,USA,2,own,employed,divorced,371010667340947,business,68000,5,pending,36,2,True
38,918000,M,USA,6,rent,employed,widowed,3544916526553171,personal,55000,3,rejected,18,5,False
38,630000,F,USA,9,own,employed,divorced,6585379495114769,business,86000,10,pending,34,8,True
38,816000,M,USA,6,own,employed,single,4820057971576418,personal,85000,2,pending,29,15,True
39,400000,M,USA,7,rent,employed,married,4431695035534583,business,57000,10,approved,8,6,False
39,567000,F,USA,6,own,employed,divorced,503860514739,business,97000,2,pending,5,22,False
39,938000,M,USA,5,own,employed,widowed,4462603856189950,business,75000,5,pending,31,38,True
39,536000,F,USA,6,own,employed,single,180084110755770,personal,10000,3,pending,14,29,True
39,949000,M,USA,8,own,employed,divorced,5124850282631124,business,3000,7,approved,41,47,True
39,638000,F,USA,5,rent,employed,single,30300509350771,business,14000,3,pending,33,7,False
39,514000,M,USA,8,mortgage,employed,married,180027890052181,business,32000,8,rejected,45,8,True
39,991000,F,USA,3,rent,employed,divorced,349624878342713,business,4000,9,rejected,19,6,False
39,726000,M,USA,10,rent,employed,divorced,4324927674390,business,68000,10,rejected,26,31,True
39,328000,F,USA,10,rent,employed,single,4339195600953816,personal,6000,3,pending,8,27,True
39,507000,M,USA,5,rent,employed,divorced,2279548516281415,business,31000,4,rejected,21,1,False
39,124000,M,USA,4,own,employed,widowed,3576216982873580,business,50000,10,approved,2,26,False
39,765000,M,USA,5,mortgage,employed,married,213154701980714,personal,97000,2,rejected,48,19,False
39,570000,M,USA,1,rent,employed,single,3511153730278457,personal,61000,7,approved,46,15,False
39,83000,F,USA,4,own,employed,widowed,36526487476592,business,94000,9,approved,43,39,False
39,164000,F,USA,0,rent,employed,single,30396125889705,personal,47000,1,rejected,34,28,True
39,282000,F,USA,3,rent,employed,single,180065053492968,business,46000,2,rejected,43,36,False
39,434000,M,USA,6,rent,employed,married,4833426661633,personal,9000,10,approved,18,2,False
39,590000,M,USA,3,own,employed,widowed,3574769100622059,business,95000,9,pending,22,16,False
39,657000,F,USA,7,own,employed,single,375015997937615,personal,87000,2,pending,44,46,True
39,881000,F,USA,9,own,employed,divorced,4406648934604394059,business,94000,4,approved,11,38,False
39,391000,M,USA,5,rent,employed,divorced,4599431671014021,business,89000,1,approved,35,39,True
39,41000,F,USA,10,own,employed,widowed,4910875045961,personal,10000,4,rejected,41,41,True
39,606000,M,USA,10,own,employed,divorced,4452908136110494006,business,84000,9,rejected,33,16,False
39,17000,M,USA,6,own,employed,married,4282268616499434,personal,13000,8,rejected,47,48,False
39,815000,F,USA,1,mortgage,employed,divorced,676152197601,personal,98000,4,pending,12,13,True
39,812000,M,USA,10,rent,employed,divorced,6011093123482043,personal,9000,9,pending,10,32,True
39,150000,F,USA,3,rent,employed,married,3587497845920092,personal,53000,9,pending,11,2,True
39,594000,M,USA,3,rent,employed,divorced,4866437263866,personal,16000,7,pending,42,38,True
39,982000,M,USA,0,mortgage,employed,single,3596988140265158,business,73000,8,pending,36,45,True
39,447000,F,USA,1,mortgage,employed,widowed,345989399495355,business,69000,5,approved,34,2,True
39,95000,M,USA,0,own,employed,married,2241674875670173,business,59000,9,pending,5,2,False
39,477000,M,USA,9,mortgage,employed,divorced,371658967007085,personal,39000,9,approved,32,25,False
39,79000,M,USA,3,rent,employed,divorced,3597572288160923,personal,67000,4,approved,26,41,False
39,153000,M,USA,2,own,employed,divorced,2242147608284256,personal,98000,2,pending,25,14,False
39,229000,F,USA,1,rent,employed,widowed,4571603271062551035,business,47000,9,pending,26,21,False
39,83000,M,USA,5,rent,employed,single,341224356446066,business,75000,7,pending,50,10,True
39,156000,F,USA,0,own,employed,married,3572479200747994,business,68000,9,approved,44,42,True
39,674000,F,USA,3,mortgage,employed,single,503887143207,personal,11000,4,approved,16,6,False
39,96000,M,USA,0,rent,employed,married,3558694007095748,personal,30000,1,pending,12,21,True
39,378000,M,USA,7,rent,employed,single,340830686960070,business,45000,10,approved,27,14,False
39,712000,F,USA,9,own,employed,single,371601585488949,business,13000,4,approved,18,24,False
39,590000,F,USA,5,mortgage,employed,single,4594899271087172,personal,66000,1,pending,40,35,True
39,733000,M,USA,7,rent,employed,single,180091198432297,personal,23000,4,approved,17,44,True
39,232000,F,USA,7,rent,employed,married,3560468203881516,personal,7000,6,pending,35,49,False
39,480000,F,USA,3,own,employed,single,340731233427920,personal,56000,1,pending,37,46,False
39,482000,F,USA,5,mortgage,employed,widowed,343797747273750,business,95000,9,pending,3,1,False
39,314000,F,USA,5,mortgage,employed,widowed,4220927469634612,business,48000,6,approved,45,17,False
39,958000,F,USA,3,mortgage,employed,single,6011424678919891,business,97000,9,approved,36,8,True
39,878000,F,USA,1,mortgage,employed,single,2254291885160246,personal,45000,6,pending,46,5,True
39,887000,M,USA,1,own,employed,widowed,213101415782167,personal,12000,2,approved,32,4,False
39,151000,F,USA,1,own,employed,divorced,4666058814582040,personal,80000,2,approved,7,49,False
39,712000,M,USA,8,mortgage,employed,divorced,4236053085146337,business,62000,2,approved,43,8,False
39,54000,F,USA,8,rent,employed,widowed,4414930251680,business,94000,1,pending,9,9,False
39,818000,M,USA,6,rent,employed,married,2665646655261610,personal,96000,10,approved,2,34,True
39,964000,F,USA,4,mortgage,employed,widowed,4737784394973458,personal,73000,6,rejected,30,3,True
39,433000,F,USA,0,mortgage,employed,single,2262854243604963,personal,100000,7,rejected,45,24,True
39,612000,M,USA,1,rent,employed,single,4330719144899414,personal,78000,6,approved,7,19,True
39,12000,F,USA,1,mortgage,employed,divorced,213188784598993,business,5000,1,approved,15,46,True
39,130000,M,USA,2,own,employed,divorced,3576182725523447,personal,28000,3,rejected,48,3,True
39,824000,F,USA,2,own,employed,divorced,3517604184079670,business,69000,9,rejected,41,6,True
39,108000,F,USA,5,own,employed,divorced,30065460325217,personal,69000,8,approved,17,4,False
39,932000,F,USA,9,own,employed,widowed,3575012981946316,business,12000,10,approved,32,22,False
40,606000,F,USA,0,mortgage,employed,widowed,6011108376837790,personal,51000,6,pending,44,40,True
40,465000,F,USA,10,mortgage,employed,single,4965845040469605989,business,88000,10,pending,33,2,False
40,878000,F,USA,7,own,employed,widowed,3511075584056285,personal,68000,6,rejected,19,35,False
40,280000,M,USA,5,own,employed,married,3507044580203453,personal,31000,10,approved,35,35,False
40,164000,M,USA,1,mortgage,employed,widowed,5283552272470482,personal,56000,10,approved,42,42,False
40,937000,F,USA,10,mortgage,employed,married,3570184959546066,personal,52000,8,pending,27,12,False
40,869000,F,USA,3,rent,employed,married,4570022184459,personal,67000,7,approved,25,19,True
40,865000,M,USA,3,mortgage,employed,divorced,4057078717403664180,business,83000,6,pending,7,36,False
40,39000,M,USA,3,mortgage,employed,widowed,379154035251972,personal,45000,4,approved,13,42,True
40,414000,M,USA,10,mortgage,employed,widowed,4470062406971,personal,96000,2,pending,27,14,True
40,84000,F,USA,3,rent,employed,married,502051654759,personal,9000,3,rejected,2,43,True
40,778000,F,USA,3,rent,employed,widowed,4424474715006901,personal,63000,8,pending,8,7,False
40,943000,F,USA,7,mortgage,employed,divorced,6585320262703079,personal,44000,5,approved,7,32,True
40,917000,M,USA,0,rent,employed,single,213115945416435,personal,7000,1,rejected,26,11,False
40,967000,F,USA,4,rent,employed,married,3582158103058802,business,55000,3,rejected,12,2,False
40,532000,F,USA,4,own,employed,widowed,3568105740955765,business,51000,7,approved,22,43,True
40,805000,M,USA,2,rent,employed,widowed,503870696815,business,33000,8,pending,49,35,True
40,138000,F,USA,7,mortgage,employed,divorced,4964409941820913155,personal,73000,10,rejected,33,20,False
40,187000,F,USA,6,rent,employed,single,213172385867957,business,21000,4,rejected,8,29,False
40,59000,M,USA,6,rent,employed,single,6517862464489356,business,57000,2,approved,1,27,False
40,393000,M,USA,1,own,employed,married,30479319044194,personal,69000,10,pending,3,15,False
40,140000,M,USA,6,own,employed,widowed,6595789870198914,business,31000,4,pending,48,4,False
40,82000,F,USA,3,own,employed,married,6011697007466086,business,13000,9,approved,10,48,False
40,961000,M,USA,4,mortgage,employed,married,180090363730618,business,20000,8,rejected,6,17,True
40,304000,M,USA,10,mortgage,employed,divorced,676161809162,personal,35000,8,approved,37,44,True
40,399000,M,USA,1,mortgage,employed,divorced,4418781809002796,personal,83000,6,rejected,41,33,True
40,124000,M,USA,8,own,employed,divorced,4216361093202747628,business,23000,6,rejected,10,21,True
40,559000,F,USA,0,mortgage,employed,married,348386734684370,personal,48000,2,pending,23,11,True
40,100000,F,USA,7,own,employed,divorced,4934623536323536942,business,67000,4,rejected,7,49,True
40,362000,F,USA,3,mortgage,employed,married,4485142343536369,personal,82000,9,pending,32,20,True
40,899000,M,USA,3,rent,employed,widowed,2700702347608044,business,31000,4,approved,33,40,False
40,465000,F,USA,8,rent,employed,divorced,2717471592892742,business,89000,3,pending,11,27,False
40,834000,F,USA,2,mortgage,employed,single,344919536568765,business,17000,4,approved,1,17,True
40,589000,M,USA,0,mortgage,employed,divorced,3556515210697552,business,99000,1,pending,16,36,False
40,372000,F,USA,7,mortgage,employed,married,6011082717256319,business,27000,6,pending,37,27,True
40,950000,M,USA,10,rent,employed,divorced,30548307826596,personal,77000,2,approved,15,44,True
40,413000,F,USA,10,rent,employed,married,373405728940081,business,65000,5,pending,25,14,False
40,645000,M,USA,2,rent,employed,married,4957290270974090768,business,26000,3,rejected,38,11,True
40,465000,M,USA,9,rent,employed,married,180008635792984,business,54000,9,pending,25,4,False
40,578000,F,USA,3,own,employed,divorced,348929622883941,business,66000,9,approved,19,14,True
40,996000,M,USA,2,mortgage,employed,divorced,4116920870581,personal,1000,4,rejected,22,16,False
40,893000,F,USA,10,own,employed,married,4377612451384596295,personal,5000,3,pending,6,42,False
40,22000,F,USA,1,own,employed,married,5552980861697393,business,34000,8,approved,28,29,True
40,45000,F,USA,10,mortgage,employed,single,3558637962673785,business,12000,9,rejected,9,8,True
40,158000,F,USA,2,rent,employed,married,6549181742005989,business,58000,3,approved,1,42,False
40,307000,M,USA,1,mortgage,employed,single,6575885965042324,personal,81000,2,pending,49,11,True
40,877000,M,USA,0,rent,employed,married,38068510165593,business,16000,4,pending,27,18,False
40,109000,M,USA,5,own,employed,single,3522370258217017,business,14000,3,rejected,26,25,True
40,469000,M,USA,0,rent,employed,married,575300539021,business,89000,7,rejected,48,35,False
40,155000,M,USA,5,rent,employed,married,3543063520416369,business,75000,3,approved,27,12,False
40,315000,M,USA,4,own,employed,married,4618385295304456,business,84000,5,rejected,25,12,False
40,74000,F,USA,4,mortgage,employed,married,3594548110020595,personal,55000,3,approved,49,42,True
40,515000,M,USA,6,own,employed,widowed,370580224931678,personal,83000,1,pending,50,31,False
40,163000,M,USA,10,mortgage,employed,single,4736496041786,personal,5000,8,approved,31,13,True
40,159000,M,USA,0,mortgage,employed,divorced,379663559703267,business,91000,6,approved,22,20,True
40,789000,F,USA,0,own,employed,single,3569258737106899,business,23000,4,approved,31,13,False
40,291000,M,USA,5,own,employed,married,4021058133310537,personal,8000,2,approved,12,39,True
40,530000,F,USA,4,mortgage,employed,widowed,6584023810082241,personal,85000,5,approved,24,2,True
40,686000,F,USA,2,rent,employed,widowed,36738539071327,personal,82000,1,pending,25,11,True
40,745000,F,USA,7,own,employed,married,4787042995954636,business,67000,9,pending,14,1,False
40,947000,F,USA,1,rent,employed,single,3527549548603145,business,94000,3,approved,45,26,False
40,294000,M,USA,2,rent,employed,widowed,4426738039719201,personal,71000,5,rejected,29,19,True
40,146000,F,USA,2,mortgage,employed,single,577860083994,business,28000,4,pending,39,24,True
40,61000,M,USA,1,rent,employed,married,4263709649240280,personal,98000,2,approved,33,15,False
40,978000,M,USA,6,mortgage,employed,widowed,3510997021412352,personal,62000,9,approved,11,44,False
40,333000,F,USA,8,own,employed,married,3577891616659503,personal,80000,9,approved,15,34,False
40,443000,M,USA,2,rent,employed,widowed,4928962259512467,personal,74000,3,rejected,12,37,True
40,245000,F,USA,2,own,employed,single,3568068714715005,personal,45000,8,pending,50,38,True
40,834000,F,USA,2,rent,employed,single,3578617022167339,personal,24000,3,approved,16,6,False
40,40000,F,USA,9,rent,employed,married,4594574720346,business,41000,9,pending,9,35,False
40,553000,M,USA,6,rent,employed,widowed,4326276520828760,business,51000,3,rejected,50,45,False
